Generation,Seed,Elite_Fitness,Best_Fitness,Mean_Fitness,Best_Proxy,Best_Proxy_norm,Best_ESM,Best_ESM_norm,ESM_cache,Fitness_cache
144,42,0.7590989990294119,0.7637205715282894,0.7177415595386037,0.5740638754432008,0.7515545627856417,3.920411177476247,0.7689345752751385,39008,0
145,42,0.7594948022212997,0.7668220756645145,0.7153476165229573,0.5705128151675765,0.7466979817018207,3.9790201862653096,0.7754466873628121,39276,0
146,42,0.7599738567829691,0.7668220756645145,0.7146181917843887,0.5705128151675765,0.7466979817018207,3.9790201862653096,0.7754466873628121,39544,0
147,42,0.7600921083474768,0.7668220756645145,0.7170586325108791,0.5705128151675765,0.7466979817018207,3.9790201862653096,0.7754466873628121,39814,0
148,42,0.7602510890743024,0.7668220756645145,0.7174087454397798,0.5705128151675765,0.7466979817018207,3.9790201862653096,0.7754466873628121,40083,0
149,42,0.7604885609627634,0.7668220756645145,0.7170664206176661,0.5705128151675765,0.7466979817018207,3.9790201862653096,0.7754466873628121,40351,0
150,42,0.760511146873957,0.7668220756645145,0.7190401057833695,0.5705128151675765,0.7466979817018207,3.9790201862653096,0.7754466873628121,40621,0
151,42,0.7607613573849596,0.7668220756645145,0.7205294411346763,0.5705128151675765,0.7466979817018207,3.9790201862653096,0.7754466873628121,40890,0
152,42,0.761924368117368,0.7695715936437386,0.7221730464868311,0.5723458079760027,0.7492048606363433,4.004701741536459,0.778300193504051,41158,0
153,42,0.7619957495000281,0.7695715936437386,0.7199949052148348,0.5723458079760027,0.7492048606363433,4.004701741536459,0.778300193504051,41426,0
154,42,0.7628124160473112,0.7722465327828419,0.7211743112346168,0.5739063003805608,0.7513390564272302,4.03086191813151,0.78120687979239,41694,0
155,42,0.7631894229902587,0.7722465327828419,0.7223562136849627,0.5739063003805608,0.7513390564272302,4.03086191813151,0.78120687979239,41962,0
156,42,0.7634961494378198,0.7722465327828419,0.7200844370655621,0.5739063003805608,0.7513390564272302,4.03086191813151,0.78120687979239,42230,0
157,42,0.7638199714677734,0.7722465327828419,0.7237450406077054,0.5739063003805608,0.7513390564272302,4.03086191813151,0.78120687979239,42498,0
158,42,0.7645553794362858,0.7722465327828419,0.7235481543903727,0.5739063003805608,0.7513390564272302,4.03086191813151,0.78120687979239,42766,0
159,42,0.7654375572763039,0.7722465327828419,0.7278287355211256,0.5739063003805608,0.7513390564272302,4.03086191813151,0.78120687979239,43034,0
160,42,0.7663677534501716,0.7788958435144602,0.7273691496007922,0.573286657920516,0.7504916070412418,4.1196217894554135,0.7910690877172681,43301,0
161,42,0.7663910854823348,0.7788958435144602,0.7275023800094598,0.573286657920516,0.7504916070412418,4.1196217894554135,0.7910690877172681,43571,0
162,42,0.7670697758176354,0.7788958435144602,0.7273139620075462,0.573286657920516,0.7504916070412418,4.1196217894554135,0.7910690877172681,43841,0
163,42,0.7678540336929747,0.7788958435144602,0.728277323557505,0.573286657920516,0.7504916070412418,4.1196217894554135,0.7910690877172681,44111,0
164,42,0.7680795976426087,0.7788958435144602,0.7283303507671388,0.573286657920516,0.7504916070412418,4.1196217894554135,0.7910690877172681,44378,0
165,42,0.7682153248732541,0.7788958435144602,0.7298233207780399,0.573286657920516,0.7504916070412418,4.1196217894554135,0.7910690877172681,44648,0
166,42,0.768684163829848,0.7788958435144602,0.7274402839158957,0.573286657920516,0.7504916070412418,4.1196217894554135,0.7910690877172681,44916,0
167,42,0.7693381931800093,0.7788958435144602,0.7308867756849071,0.573286657920516,0.7504916070412418,4.1196217894554135,0.7910690877172681,45183,0
168,42,0.7701585070480317,0.7788958435144602,0.7312795863443754,0.573286657920516,0.7504916070412418,4.1196217894554135,0.7910690877172681,45452,0
169,42,0.7705118139488211,0.7788958435144602,0.7308956173541069,0.573286657920516,0.7504916070412418,4.1196217894554135,0.7910690877172681,45720,0
170,42,0.7705118139488211,0.7788958435144602,0.7310579171746617,0.573286657920516,0.7504916070412418,4.1196217894554135,0.7910690877172681,45987,0
171,42,0.7710033434609482,0.7788958435144602,0.7324746668331013,0.573286657920516,0.7504916070412418,4.1196217894554135,0.7910690877172681,46256,0
172,42,0.7714079915519644,0.7788958435144602,0.7358822786600762,0.573286657920516,0.7504916070412418,4.1196217894554135,0.7910690877172681,46522,0
173,42,0.7717146230115598,0.7788958435144602,0.735348972837713,0.573286657920516,0.7504916070412418,4.1196217894554135,0.7910690877172681,46791,0
174,42,0.7722367513440828,0.7788958435144602,0.735451147719164,0.573286657920516,0.7504916070412418,4.1196217894554135,0.7910690877172681,47056,0
175,42,0.7725870277453943,0.7788958435144602,0.7343262473451262,0.573286657920516,0.7504916070412418,4.1196217894554135,0.7910690877172681,47324,0
176,42,0.7728236160816774,0.7788958435144602,0.7354568800406968,0.573286657920516,0.7504916070412418,4.1196217894554135,0.7910690877172681,47593,0
177,42,0.7728236160816774,0.7788958435144602,0.734995939525726,0.573286657920516,0.7504916070412418,4.1196217894554135,0.7910690877172681,47861,0
178,42,0.772836601518369,0.7788958435144602,0.7367255956040052,0.573286657920516,0.7504916070412418,4.1196217894554135,0.7910690877172681,48130,0
179,42,0.7732767926921269,0.7790886071139929,0.7364713997264257,0.570395137151446,0.7465370402413098,4.137353507677714,0.7930392786308571,48398,0
180,42,0.7734729206602812,0.7790886071139929,0.73526606384687,0.570395137151446,0.7465370402413098,4.137353507677714,0.7930392786308571,48667,0
181,42,0.7734729206602812,0.7790886071139929,0.7371805455564019,0.570395137151446,0.7465370402413098,4.137353507677714,0.7930392786308571,48936,0
182,42,0.7735782308964525,0.7790886071139929,0.7358200770150136,0.570395137151446,0.7465370402413098,4.137353507677714,0.7930392786308571,49205,0
183,42,0.7735957923216988,0.7790886071139929,0.7382955677819335,0.570395137151446,0.7465370402413098,4.137353507677714,0.7930392786308571,49474,0
184,42,0.7738862947816312,0.7790886071139929,0.737911551013358,0.570395137151446,0.7465370402413098,4.137353507677714,0.7930392786308571,49743,0
185,42,0.7740401604330841,0.7790886071139929,0.7371327383798492,0.570395137151446,0.7465370402413098,4.137353507677714,0.7930392786308571,50010,0
186,42,0.7740401604330841,0.7790886071139929,0.735529383100343,0.570395137151446,0.7465370402413098,4.137353507677714,0.7930392786308571,50280,0
