Generation,Seed,Elite_Fitness,Best_Fitness,Mean_Fitness,Best_Proxy,Best_Proxy_norm,Best_ESM,Best_ESM_norm,ESM_cache,Fitness_cache
113,42,0.8157583355935346,0.8217434065108697,0.7704753997944295,0.5703574679546433,0.746485522245434,4.685971069335937,0.8539967854817708,30667,0
114,42,0.8162575818204058,0.8274818606309026,0.7684474783657369,0.5683574202316384,0.7437501719037457,4.770301830768585,0.8633668700853984,30931,0
115,42,0.8165178769805524,0.8274818606309026,0.7691502540839209,0.5683574202316384,0.7437501719037457,4.770301830768585,0.8633668700853984,31194,0
116,42,0.8168003746472555,0.8274818606309026,0.7689823597531165,0.5683574202316384,0.7437501719037457,4.770301830768585,0.8633668700853984,31457,0
117,42,0.8175696651582208,0.8274818606309026,0.770551946177765,0.5683574202316384,0.7437501719037457,4.770301830768585,0.8633668700853984,31721,0
118,42,0.818255519393317,0.8274818606309026,0.7680985288454121,0.5683574202316384,0.7437501719037457,4.770301830768585,0.8633668700853984,31988,0
119,42,0.8183777178759869,0.8274818606309026,0.7648870263948754,0.5683574202316384,0.7437501719037457,4.770301830768585,0.8633668700853984,32252,0
120,42,0.8194517319112988,0.8274818606309026,0.765657120470651,0.5683574202316384,0.7437501719037457,4.770301830768585,0.8633668700853984,32521,0
121,42,0.8199171592308959,0.8274818606309026,0.7688901918772688,0.5683574202316384,0.7437501719037457,4.770301830768585,0.8633668700853984,32789,0
122,42,0.8202871705141493,0.8274818606309026,0.7701319589677418,0.5683574202316384,0.7437501719037457,4.770301830768585,0.8633668700853984,33059,0
123,42,0.8210419901560537,0.8274818606309026,0.775808303458047,0.5683574202316384,0.7437501719037457,4.770301830768585,0.8633668700853984,33319,0
124,42,0.8214401574430176,0.8274818606309026,0.7756563577988999,0.5683574202316384,0.7437501719037457,4.770301830768585,0.8633668700853984,33583,0
125,42,0.8219083315819676,0.8274818606309026,0.7773343725770061,0.5683574202316384,0.7437501719037457,4.770301830768585,0.8633668700853984,33836,0
126,42,0.8222002014949298,0.8274818606309026,0.7761375798766492,0.5683574202316384,0.7437501719037457,4.770301830768585,0.8633668700853984,34096,0
127,42,0.8233108671166084,0.8315582213743822,0.7754270705964327,0.5627602219764472,0.7360952054828284,4.852238482236862,0.8724709424707624,34359,0
128,42,0.8238460562753096,0.8315582213743822,0.7741593172517359,0.5627602219764472,0.7360952054828284,4.852238482236862,0.8724709424707624,34618,0
129,42,0.8242728980813474,0.8315582213743822,0.7780156024900454,0.5627602219764472,0.7360952054828284,4.852238482236862,0.8724709424707624,34870,0
130,42,0.8246869239484068,0.8315582213743822,0.7768807288833619,0.5627602219764472,0.7360952054828284,4.852238482236862,0.8724709424707624,35120,0
131,42,0.8247403084904678,0.8315582213743822,0.7780427914851221,0.5627602219764472,0.7360952054828284,4.852238482236862,0.8724709424707624,35371,0
132,42,0.8247611141477129,0.8315582213743822,0.7802823142856542,0.5627602219764472,0.7360952054828284,4.852238482236862,0.8724709424707624,35621,0
133,42,0.8251097580637131,0.8315582213743822,0.7805586224743373,0.5627602219764472,0.7360952054828284,4.852238482236862,0.8724709424707624,35865,0
134,42,0.8252378259482379,0.8315582213743822,0.7805370808898761,0.5627602219764472,0.7360952054828284,4.852238482236862,0.8724709424707624,36101,0
135,42,0.8258804856659646,0.8315888039619953,0.7816098976351921,0.5652775249305939,0.7395379760810284,4.8393524289131165,0.8710391587681241,36336,0
136,42,0.8261523174036558,0.8315888039619953,0.7816820553305125,0.5652775249305939,0.7395379760810284,4.8393524289131165,0.8710391587681241,36584,0
137,42,0.8264669603463223,0.8315888039619953,0.7828024073475448,0.5652775249305939,0.7395379760810284,4.8393524289131165,0.8710391587681241,36816,0
138,42,0.8264897545685524,0.8315888039619953,0.7833267139088539,0.5652775249305939,0.7395379760810284,4.8393524289131165,0.8710391587681241,37052,0
139,42,0.8267238921012489,0.8315888039619953,0.7829732263148653,0.5652775249305939,0.7395379760810284,4.8393524289131165,0.8710391587681241,37293,0
140,42,0.8268021530082377,0.8315888039619953,0.7802271636260116,0.5652775249305939,0.7395379760810284,4.8393524289131165,0.8710391587681241,37539,0
141,42,0.826922685370985,0.8315888039619953,0.7829433138140143,0.5652775249305939,0.7395379760810284,4.8393524289131165,0.8710391587681241,37773,0
142,42,0.8272825494789582,0.8315888039619953,0.7836014254754399,0.5652775249305939,0.7395379760810284,4.8393524289131165,0.8710391587681241,38008,0
143,42,0.8272825494789582,0.8315888039619953,0.7841934377183338,0.5652775249305939,0.7395379760810284,4.8393524289131165,0.8710391587681241,38249,0
144,42,0.8279510986100296,0.8315888039619953,0.7846015876120206,0.5652775249305939,0.7395379760810284,4.8393524289131165,0.8710391587681241,38483,0
145,42,0.8281454180178182,0.8315888039619953,0.7863441388324918,0.5652775249305939,0.7395379760810284,4.8393524289131165,0.8710391587681241,38726,0
146,42,0.8283624627806234,0.8315888039619953,0.7860491757020555,0.5652775249305939,0.7395379760810284,4.8393524289131165,0.8710391587681241,38955,0
147,42,0.8286116616295911,0.8330270668100473,0.7903379879699333,0.5688590564989482,0.7444362310009394,4.838951110839844,0.8709945678710938,39172,0
148,42,0.8297885279140258,0.8387479472505394,0.7921006500256597,0.5670310958828002,0.74193623430663,4.922148132324219,0.8802386813693577,39380,0
149,42,0.8305677841760397,0.8387479472505394,0.7917372372372357,0.5670310958828002,0.74193623430663,4.922148132324219,0.8802386813693577,39599,0
150,42,0.8310453334752052,0.8387479472505394,0.7926564844333761,0.5670310958828002,0.74193623430663,4.922148132324219,0.8802386813693577,39813,0
151,42,0.8318238538110977,0.8387479472505394,0.7924085513350483,0.5670310958828002,0.74193623430663,4.922148132324219,0.8802386813693577,40032,0
152,42,0.8325496740182972,0.8387479472505394,0.793575764178401,0.5670310958828002,0.74193623430663,4.922148132324219,0.8802386813693577,40247,0
153,42,0.8327870290146007,0.8387479472505394,0.7949546562699743,0.5670310958828002,0.74193623430663,4.922148132324219,0.8802386813693577,40457,0
